"product_name","order_date","sales_per_quantity"
"Martin Yale Chadless Opener Electric Letter Opener","2017-03-13","666.248"
"Martin Yale Chadless Opener Electric Letter Opener","2017-09-22","666.2479999999999"
"Martin Yale Chadless Opener Electric Letter Opener","2017-12-19","832.81"
"Master Big Foot Doorstop  Beige","2017-02-09","5.28"
"Master Big Foot Doorstop  Beige","2017-07-08","5.28"
"Master Big Foot Doorstop  Beige","2017-07-31","5.28"
"Master Caster Door Stop  Brown","2017-09-15","5.08"
"Master Caster Door Stop  Gray","2017-09-18","5.08"
"Master Caster Door Stop  Gray","2017-10-02","5.08"
"Master Caster Door Stop  Gray","2017-12-14","2.032"
"Master Caster Door Stop  Large Neon Orange","2017-04-20","2.912"
"Master Caster Door Stop  Large Neon Orange","2017-05-18","7.28"
"Master Giant Foot Doorstop  Safety Yellow","2017-12-15","7.59"
"Maxell 4.7GB DVD-R","2017-04-23","22.704"
"Maxell 4.7GB DVD-R","2017-07-08","28.380000000000003"
"Maxell 4.7GB DVD-R","2017-09-07","28.38"
"Maxell 4.7GB DVD-R","2017-12-25","22.704"
"Maxell 4.7GB DVD-R 5/Pack","2017-08-13","0.792"
"Maxell 4.7GB DVD-R 5/Pack","2017-10-12","0.99"
"Maxell 4.7GB DVD-RW 3/Pack","2017-07-23","31.95"
"Maxell 4.7GB DVD+R 5/Pack","2017-04-30","0.7919999999999999"
"Maxell 4.7GB DVD+R 5/Pack","2017-11-20","0.9900000000000001"
"Maxell 74 Minute CDR  10/Pack","2017-01-15","7.824"
"Maxell 74 Minute CDR  10/Pack","2017-05-01","9.78"
"Maxell 74 Minute CDR  10/Pack","2017-05-22","9.78"
"Maxell 74 Minute CDR  10/Pack","2017-12-18","9.78"
"Maxell CD-R Discs","2017-11-07","1.97"
"Maxell Pro 80 Minute CD-R  10/Pack","2017-05-12","17.48"
"Maxell Pro 80 Minute CD-R  10/Pack","2017-12-09","17.48"
"Maxell iVDR EX 500GB Cartridge","2017-09-02","275.54"
"Maxell iVDR EX 500GB Cartridge","2017-11-09","275.54"
"Maxell LTO Ultrium - 800 GB","2017-03-10","27.99"
"Maxell LTO Ultrium - 800 GB","2017-06-01","27.99"
"Maxell LTO Ultrium - 800 GB","2017-09-05","22.392"
"Maxell LTO Ultrium - 800 GB","2017-11-12","22.392"
"Mead 1st Gear 2 Zipper Binder  Asst. Colors","2017-08-07","10.376"
"Mead 1st Gear 2 Zipper Binder  Asst. Colors","2017-11-03","3.891"
"Mead 1st Gear 2 Zipper Binder  Asst. Colors","2017-11-24","3.891"
"Mediabridge Sport Armband iPhone 5s","2017-04-01","7.992"
"Memorex 25GB 6X Branded Blu-Ray Recordable Disc  15/Pack","2017-06-19","13.592"
"Memorex 25GB 6X Branded Blu-Ray Recordable Disc  15/Pack","2017-11-03","13.592"
"Memorex Froggy Flash Drive 8 GB","2017-03-26","17.75"
"Memorex Froggy Flash Drive 8 GB","2017-09-08","14.200000000000001"
"Memorex Froggy Flash Drive 8 GB","2017-10-21","14.2"
"Memorex Froggy Flash Drive 8 GB","2017-12-10","14.2"
"Memorex Froggy Flash Drive 8 GB","2017-12-21","17.75"
"Memorex Micro Travel Drive 16 GB","2017-06-08","12.792"
"Memorex Micro Travel Drive 16 GB","2017-08-07","15.99"
"Memorex Micro Travel Drive 16 GB","2017-12-03","12.792"
"Memorex Micro Travel Drive 32 GB","2017-02-18","36.51"
"Memorex Micro Travel Drive 32 GB","2017-09-08","29.208"
"Memorex Micro Travel Drive 4 GB","2017-12-25","10.6"
"Memorex Micro Travel Drive 8 GB","2017-03-24","13"
"Memorex Micro Travel Drive 8 GB","2017-11-12","10.4"
"Memorex Micro Travel Drive 8 GB","2017-12-07","13"
"Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive","2017-03-11","15.97"
"Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive","2017-11-10","15.97"
"Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive","2017-11-24","15.97"
"Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive","2017-11-27","15.969999999999999"
"Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive","2017-09-10","9.264"
"Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive","2017-10-16","9.264"
"Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive","2017-11-23","9.264"
"Message Book  Phone  Wirebound Standard Line Memo  2 3/4 X 5","2017-07-27","6.55"
"Message Book  Wirebound  Four 5 1/2 X 4 Forms/Pg.  200 Dupl. Sets/Book","2017-07-03","8.224"
"Metal Folding Chairs  Beige  4/Carton","2017-10-01","27.152"
"Metal Folding Chairs  Beige  4/Carton","2017-10-30","33.94"
"Micro Innovations USB RF Wireless Keyboard with Mouse","2017-07-08","25"
"Micro Innovations Wireless Classic Keyboard with Mouse","2017-09-15","29.99"
"Microsoft Natural Ergonomic Keyboard 4000","2017-09-19","29.99"
"Microsoft Natural Ergonomic Keyboard 4000","2017-12-16","29.99"
"Microsoft Natural Keyboard Elite","2017-02-21","47.904"
"Microsoft Sculpt Comfort Mouse","2017-01-14","39.95"
"Microsoft Sculpt Comfort Mouse","2017-06-12","31.96"
"Microsoft Sculpt Comfort Mouse","2017-09-09","31.959999999999997"
"Microsoft Sculpt Comfort Mouse","2017-11-03","39.95"
"Microsoft Sculpt Comfort Mouse","2017-12-14","39.95"
"Microsoft Wireless Mobile Mouse 4000","2017-02-20","31.992"
"Microsoft Wireless Mobile Mouse 4000","2017-09-09","39.99"
"Microsoft Wireless Mobile Mouse 4000","2017-09-23","39.989999999999995"
"Microsoft Wireless Mobile Mouse 4000","2017-12-22","39.989999999999995"
"Mini 13-1/2 Capacity Data Binder Rack  Pearl","2017-09-17","130.87"
"Mitel 5320 IP Phone VoIP phone","2017-01-30","151.192"
"Mitel MiVoice 5330e IP Phone","2017-03-16","219.992"
"Mitel MiVoice 5330e IP Phone","2017-10-21","164.994"
"Mitel MiVoice 5330e IP Phone","2017-11-21","219.992"
"Mobile Personal File Cube","2017-01-14","18.736"
"Model L Table or Wall-Mount Pencil Sharpener","2017-09-05","14.392"
"Mophie Juice Pack Helium for iPhone","2017-06-26","79.99"
"Mophie Juice Pack Helium for iPhone","2017-09-19","63.992"
"Motorla HX550 Universal Bluetooth Headset","2017-09-07","31.64"
"Motorla HX550 Universal Bluetooth Headset","2017-10-26","23.73"
"Motorla HX550 Universal Bluetooth Headset","2017-11-24","39.55"
"Motorola HK250 Universal Bluetooth Headset","2017-05-18","22.990000000000002"
"Motorola HK250 Universal Bluetooth Headset","2017-10-05","22.990000000000002"
"Motorola HK250 Universal Bluetooth Headset","2017-10-07","18.392"
"Motorola HK250 Universal Bluetooth Headset","2017-11-21","18.392"
"Motorola HK250 Universal Bluetooth Headset","2017-12-11","18.392"
"Motorola L703CM","2017-05-20","124.79199999999999"
"Motorola L703CM","2017-11-09","124.792"
"Motorola L804","2017-05-04","36.792"
"Motorola L804","2017-07-31","36.792"
"Motorola L804","2017-11-26","27.594"
"Motorola Moto X","2017-11-04","271.992"
"Multi-Use Personal File Cart and Caster Set  Three Stacking Bins","2017-02-02","34.76"
"Multi-Use Personal File Cart and Caster Set  Three Stacking Bins","2017-05-03","34.76"
"Multi-Use Personal File Cart and Caster Set  Three Stacking Bins","2017-10-26","27.808"
"Multicolor Computer Printout Paper","2017-03-13","104.85000000000001"
"Multicolor Computer Printout Paper","2017-12-09","83.88"
"Multimedia Mailers","2017-03-30","162.93"
"Neat Ideas Personal Hanging Folder Files  Black","2017-03-17","13.43"
"Neat Ideas Personal Hanging Folder Files  Black","2017-03-26","10.744"
"Neat Ideas Personal Hanging Folder Files  Black","2017-08-20","13.43"
"Neat Ideas Personal Hanging Folder Files  Black","2017-08-26","13.43"
"Neat Ideas Personal Hanging Folder Files  Black","2017-08-31","10.744"
"NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router","2017-11-05","159.99"
"NETGEAR N750 Dual Band Wi-Fi Gigabit Router","2017-04-02","90"
"netTALK DUO VoIP Telephone Service","2017-07-03","41.992"
"Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders","2017-09-10","4.57"
"Newell 307","2017-12-15","1.456"
"Newell 309","2017-03-25","11.55"
"Newell 309","2017-05-14","9.24"
"Newell 309","2017-12-02","11.549999999999999"
"Newell 310","2017-05-19","1.76"
"Newell 310","2017-12-04","1.7600000000000002"
"Newell 310","2017-12-18","1.4080000000000001"
"Newell 311","2017-01-26","2.21"
"Newell 311","2017-02-13","2.21"
"Newell 311","2017-03-25","2.21"
"Newell 311","2017-09-25","1.768"
"Newell 312","2017-01-27","4.672"
"Newell 312","2017-02-16","4.672"
"Newell 312","2017-04-25","4.672000000000001"
"Newell 312","2017-08-12","5.84"
"Newell 314","2017-05-19","5.58"
"Newell 314","2017-09-18","4.464"
"Newell 314","2017-11-22","4.464"
"Newell 314","2017-12-09","5.58"
"Newell 317","2017-12-21","2.94"
"Newell 318","2017-04-02","2.78"
"Newell 318","2017-04-25","2.224"
"Newell 318","2017-08-14","2.78"
"Newell 318","2017-11-02","2.78"
"Newell 319","2017-01-02","15.872"
"Newell 319","2017-06-11","15.872"
"Newell 320","2017-02-19","4.28"
"Newell 320","2017-10-23","3.424"
"Newell 321","2017-04-11","2.624"
"Newell 322","2017-07-29","1.4560000000000002"
"Newell 323","2017-03-08","1.68"
"Newell 323","2017-08-29","1.3439999999999999"
"Newell 324","2017-09-02","11.55"
"Newell 325","2017-04-16","3.304"
"Newell 325","2017-07-08","4.13"
"Newell 325","2017-08-18","3.3040000000000003"
"Newell 325","2017-12-22","3.304"
"Newell 326","2017-01-20","1.76"
"Newell 326","2017-04-04","1.76"
"Newell 327","2017-12-18","2.21"
"Newell 327","2017-12-21","2.21"
"Newell 328","2017-06-29","5.84"
"Newell 328","2017-11-16","5.84"
"Newell 33","2017-09-19","5.579999999999999"
"Newell 33","2017-10-21","4.464"
"Newell 330","2017-06-16","4.784000000000001"
"Newell 330","2017-09-16","5.98"
"Newell 331","2017-06-15","3.912"
"Newell 332","2017-11-21","2.94"
"Newell 333","2017-05-22","2.78"
"Newell 333","2017-09-05","2.78"
"Newell 333","2017-09-25","2.78"
"Newell 334","2017-09-29","19.84"
"Newell 335","2017-12-18","2.88"
"Newell 336","2017-08-21","4.28"
"Newell 336","2017-11-20","3.424"
"Newell 337","2017-03-10","2.624"
"Newell 338","2017-01-30","2.94"
"Newell 339","2017-01-29","2.78"
"Newell 339","2017-11-06","2.7800000000000002"
"Newell 34","2017-03-02","19.84"
"Newell 34","2017-05-02","19.84"
"Newell 34","2017-12-25","15.872"
"Newell 341","2017-04-28","3.424"
"Newell 343","2017-09-18","2.94"
"Newell 343","2017-10-12","2.94"
"Newell 344","2017-08-28","2.78"
"Newell 344","2017-11-21","2.78"
"Newell 344","2017-12-03","2.2239999999999998"
"Newell 345","2017-03-06","15.872"
"Newell 345","2017-08-13","19.84"
"Newell 346","2017-06-04","2.8800000000000003"
"Newell 347","2017-01-15","4.279999999999999"
"Newell 347","2017-05-12","3.424"
"Newell 347","2017-11-14","4.28"
"Newell 347","2017-11-26","4.28"
"Newell 348","2017-01-22","2.624"
"Newell 348","2017-05-11","2.624"
"Newell 349","2017-07-15","3.28"
"Newell 349","2017-11-19","3.2800000000000002"
"Newell 35","2017-06-20","2.624"
"Newell 35","2017-07-21","3.28"
"Newell 35","2017-09-09","3.28"
"Newell 350","2017-05-03","3.2800000000000002"
"Newell 350","2017-05-22","3.28"
"Newell 350","2017-10-31","2.624"
"Newell 351","2017-02-20","3.28"
"Newell 351","2017-06-10","3.28"
"Newell Chalk Holder","2017-04-27","4.13"
"Newell Chalk Holder","2017-09-17","3.3040000000000003"
"Newell Chalk Holder","2017-11-23","3.304"
"Nokia Lumia 521 (T-Mobile)","2017-03-10","17.994"
"Nokia Lumia 521 (T-Mobile)","2017-03-26","29.99"
"Nokia Lumia 925","2017-05-19","125.99000000000001"
"Nokia Lumia 925","2017-05-27","100.79199999999999"
"Nokia Lumia 925","2017-11-13","125.99000000000001"
"Nontoxic Chalk","2017-07-21","1.76"
"Nontoxic Chalk","2017-11-02","1.7600000000000002"
"Nortel Business Series Terminal T7208 Digital phone","2017-12-09","111.192"
"Nortel Meridian M3904 Professional Digital phone","2017-05-19","153.99"
"Nortel Meridian M3904 Professional Digital phone","2017-07-29","153.99"
"Nortel Meridian M3904 Professional Digital phone","2017-11-05","123.192"
"Nortel Meridian M5316 Digital phone","2017-03-11","155.37"
"Nortel Networks T7316 E Nt8 B27","2017-06-26","67.99"
"Nortel Networks T7316 E Nt8 B27","2017-07-21","67.99"
"Nortel Networks T7316 E Nt8 B27","2017-07-27","67.99"
"Nortel Networks T7316 E Nt8 B27","2017-08-01","54.391999999999996"
"Novimex Fabric Task Chair","2017-07-20","60.98"
"Novimex Fabric Task Chair","2017-09-09","48.784"
"Novimex Fabric Task Chair","2017-10-30","48.784"
"Novimex High-Tech Fabric Mesh Task Chair","2017-11-20","56.784000000000006"
"Novimex High-Tech Fabric Mesh Task Chair","2017-12-08","56.784"
"Novimex Swivel Fabric Task Chair","2017-01-30","120.784"
"Novimex Swivel Fabric Task Chair","2017-05-28","150.98"
"Novimex Turbo Task Chair","2017-03-03","56.784"
"Novimex Turbo Task Chair","2017-12-28","56.784"
"Nu-Dell Executive Frame","2017-06-04","5.056"
"Nu-Dell Executive Frame","2017-07-13","10.112"
"Nu-Dell Executive Frame","2017-12-29","12.64"
"Nu-Dell Leatherette Frames","2017-10-02","14.340000000000002"
"Nu-Dell Leatherette Frames","2017-10-09","11.472"
"Nu-Dell Oak Frame","2017-03-16","8.544"
"Office Impressions End Table  20-1/2H x 24W x 20D","2017-08-27","212.632"
"Office Impressions End Table  20-1/2H x 24W x 20D","2017-10-23","212.63199999999998"
"Office Impressions End Table  20-1/2H x 24W x 20D","2017-12-22","303.76"
"Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers","2017-04-09","167.27"
"Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers","2017-11-25","167.27"
"Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers","2017-12-24","167.27"
"Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back","2017-12-18","126.882"
"Office Star - Contemporary Task Swivel Chair","2017-01-01","77.686"
"Office Star - Contemporary Task Swivel Chair","2017-09-11","88.784"
"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms  Plum","2017-01-30","104.784"
"Office Star - Contemporary Task Swivel chair with Loop Arms  Charcoal","2017-05-14","130.98"
"Office Star - Contemporary Task Swivel chair with Loop Arms  Charcoal","2017-09-14","117.88199999999999"
"Office Star - Contemporary Task Swivel chair with Loop Arms  Charcoal","2017-09-26","104.784"
"Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms","2017-10-22","144.784"
"Office Star - Ergonomically Designed Knee Chair","2017-09-14","56.686"
"Office Star - Ergonomically Designed Knee Chair","2017-10-08","72.882"
"Office Star - Mesh Screen back chair with Vinyl seat","2017-05-13","91.686"
"Office Star - Mesh Screen back chair with Vinyl seat","2017-05-19","104.78399999999999"
"Office Star - Mesh Screen back chair with Vinyl seat","2017-11-20","104.784"
"Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms","2017-12-02","128.784"
"Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat","2017-11-25","350.98"
"Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat","2017-12-02","350.98"
"Office Star - Task Chair with Contemporary Loop Arms","2017-07-20","81.882"
"Office Star Flex Back Scooter Chair with Aluminum Finish Frame","2017-01-16","100.89"
"Office Star Flex Back Scooter Chair with Aluminum Finish Frame","2017-07-29","100.89"
"Office Star Flex Back Scooter Chair with Aluminum Finish Frame","2017-09-03","90.801"
"Office Star Flex Back Scooter Chair with White Frame","2017-11-02","77.686"
"Office Star Flex Back Scooter Chair with White Frame","2017-11-19","77.68599999999999"
"OIC #2 Pencils  Medium Soft","2017-05-14","1.88"
"OIC #2 Pencils  Medium Soft","2017-06-11","1.88"
"OIC #2 Pencils  Medium Soft","2017-09-02","1.8800000000000001"
"OIC Binder Clips","2017-04-10","3.58"
"OIC Binder Clips","2017-11-19","3.5799999999999996"
"OIC Binder Clips  Mini  1/4 Capacity  Black","2017-07-14","1.24"
"OIC Bulk Pack Metal Binder Clips","2017-08-31","2.792"
"OIC Bulk Pack Metal Binder Clips","2017-12-28","3.49"
"OIC Colored Binder Clips  Assorted Sizes","2017-09-16","3.5799999999999996"
"OIC Colored Binder Clips  Assorted Sizes","2017-10-12","3.5799999999999996"
"OIC Stacking Trays","2017-11-23","2.6719999999999997"
"OIC Stacking Trays","2017-12-19","2.6719999999999997"
"OIC Thumb-Tacks","2017-05-23","0.912"
"Okidata B400 Printer","2017-05-20","343.2"
"Okidata C610n Printer","2017-12-04","324.5"
"Ooma Telo VoIP Home Phone System","2017-09-02","100.792"
"OSullivan 2-Door Barrister Bookcase in Odessa Pine","2017-05-19","180.98"
"OSullivan 2-Shelf Heavy-Duty Bookcases","2017-06-15","38.864"
"OSullivan 2-Shelf Heavy-Duty Bookcases","2017-08-06","48.580000000000005"
"OSullivan 2-Shelf Heavy-Duty Bookcases","2017-12-19","14.574"
"OSullivan 3-Shelf Heavy-Duty Bookcases","2017-06-11","58.13999999999999"
"OSullivan 3-Shelf Heavy-Duty Bookcases","2017-07-07","29.069999999999997"
"OSullivan 3-Shelf Heavy-Duty Bookcases","2017-12-09","49.419000000000004"
"OSullivan 4-Shelf Bookcase in Odessa Pine","2017-04-23","96.784"
"OSullivan 4-Shelf Bookcase in Odessa Pine","2017-09-19","36.294"
"OSullivan 4-Shelf Bookcase in Odessa Pine","2017-09-22","120.98"
"OSullivan 4-Shelf Bookcase in Odessa Pine","2017-10-02","36.294000000000004"
"OSullivan 4-Shelf Bookcase in Odessa Pine","2017-12-08","102.833"
"OSullivan Cherrywood Estates Traditional Bookcase","2017-01-21","84.98"
"OSullivan Elevations Bookcase  Cherry Finish","2017-08-03","91.686"
"OSullivan Elevations Bookcase  Cherry Finish","2017-10-09","104.78399999999999"
"OSullivan Elevations Bookcase  Cherry Finish","2017-10-27","111.333"
"OSullivan Living Dimensions 2-Shelf Bookcases","2017-04-16","102.833"
"OSullivan Living Dimensions 2-Shelf Bookcases","2017-06-10","102.833"
"OSullivan Manor Hill 2-Door Library in Brianna Oak","2017-10-07","153.833"
"OSullivan Manor Hill 2-Door Library in Brianna Oak","2017-11-25","144.784"
"OSullivan Plantations 2-Door Library in Landvery Oak","2017-06-29","136.66639999999998"
"OSullivan Plantations 2-Door Library in Landvery Oak","2017-11-24","160.784"
"OtterBox Commuter Series Case - iPhone 5 & 5s","2017-03-13","17.592"
"OtterBox Commuter Series Case - iPhone 5 & 5s","2017-11-11","17.592"
"OtterBox Commuter Series Case - iPhone 5 & 5s","2017-12-02","75.594"
"OtterBox Commuter Series Case - Samsung Galaxy S4","2017-09-23","19.992"
"OtterBox Defender Series Case - iPhone 5c","2017-03-16","22.188"
"OtterBox Defender Series Case - Samsung Galaxy S4","2017-06-12","23.992"
"OtterBox Defender Series Case - Samsung Galaxy S4","2017-06-13","23.992"
"OtterBox Defender Series Case - Samsung Galaxy S4","2017-08-17","23.992"
